Column1,Column2,Column3,Column4,Column5,Column6,Column7
192,Cuba,2021,Employment by industry: Industry (%) Female,10.8,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
192,Cuba,2021,Employment by industry: Services (%) Female,81.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
531,Curaçao,2000,Employment by industry: Agriculture (%) Male and Female,1.1,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
531,Curaçao,2000,Employment by industry: Industry (%) Male and Female,18.0,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
531,Curaçao,2000,Employment by industry: Services (%) Male and Female,80.9,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
531,Curaçao,2000,Employment by industry: Agriculture (%) Male,2.0,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
531,Curaçao,2000,Employment by industry: Industry (%) Male,28.6,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
531,Curaçao,2000,Employment by industry: Services (%) Male,69.4,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
531,Curaçao,2000,Employment by industry: Agriculture (%) Female,0.2,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
531,Curaçao,2000,Employment by industry: Industry (%) Female,5.6,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
531,Curaçao,2000,Employment by industry: Services (%) Female,94.2,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
531,Curaçao,2005,Employment by industry: Agriculture (%) Male and Female,0.9,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
531,Curaçao,2005,Employment by industry: Industry (%) Male and Female,15.3,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
531,Curaçao,2005,Employment by industry: Services (%) Male and Female,83.8,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
531,Curaçao,2008,Employment by industry: Agriculture (%) Male and Female,1.1,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
531,Curaçao,2008,Employment by industry: Industry (%) Male and Female,17.6,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
531,Curaçao,2008,Employment by industry: Services (%) Male and Female,81.3,Data classified according to ISIC Rev. 3.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2005,Employment by industry: Agriculture (%) Male and Female,4.7,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2005,Employment by industry: Industry (%) Male and Female,23.0,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2005,Employment by industry: Services (%) Male and Female,71.2,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2005,Employment by industry: Agriculture (%) Male,5.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2005,Employment by industry: Industry (%) Male,33.5,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2005,Employment by industry: Services (%) Male,60.8,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2005,Employment by industry: Agriculture (%) Female,3.4,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2005,Employment by industry: Industry (%) Female,10.3,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2005,Employment by industry: Services (%) Female,86.2,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2010,Employment by industry: Agriculture (%) Male and Female,3.8,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2010,Employment by industry: Industry (%) Male and Female,9.9,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2010,Employment by industry: Services (%) Male and Female,75.8,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2010,Employment by industry: Agriculture (%) Male,4.9,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2010,Employment by industry: Industry (%) Male,29.7,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2010,Employment by industry: Services (%) Male,65.5,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2010,Employment by industry: Agriculture (%) Female,2.5,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2010,Employment by industry: Industry (%) Female,9.1,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2010,Employment by industry: Services (%) Female,88.3,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2015,Employment by industry: Agriculture (%) Male and Female,0.2,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2015,Employment by industry: Industry (%) Male and Female,16.3,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2015,Employment by industry: Services (%) Male and Female,79.8,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2015,Employment by industry: Agriculture (%) Male,5.7,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2015,Employment by industry: Industry (%) Male,24.8,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2015,Employment by industry: Services (%) Male,69.5,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2015,Employment by industry: Agriculture (%) Female,2.1,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2015,Employment by industry: Industry (%) Female,6.3,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2015,Employment by industry: Services (%) Female,91.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2021,Employment by industry: Agriculture (%) Male and Female,2.8,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2021,Employment by industry: Industry (%) Male and Female,17.9,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2021,Employment by industry: Services (%) Male and Female,79.2,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2021,Employment by industry: Agriculture (%) Male,4.2,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2021,Employment by industry: Industry (%) Male,26.7,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2021,Employment by industry: Services (%) Male,69.0,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
196,Cyprus,2021,Employment by industry: Agriculture (%) Female,1.2,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
